,customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
408,5736-YEJAX,DSL,Yes,Yes,Yes,Yes,Yes,No
409,5609-CEBID,Fiber optic,No,Yes,Yes,No,No,Yes
410,8981-FJGLA,Fiber optic,No,No,Yes,No,No,No
411,7218-HKQFK,Fiber optic,No,No,No,Yes,Yes,Yes
412,4636-QRJKY,Fiber optic,No,No,No,Yes,No,No
413,4332-MUOEZ,Fiber optic,Yes,No,Yes,Yes,No,Yes
414,8535-SFUTN,Fiber optic,Yes,No,Yes,No,Yes,Yes
415,5956-VKDTT,Fiber optic,No,No,No,No,No,No
416,8677-HDZEE,Fiber optic,No,Yes,No,Yes,Yes,Yes
417,2475-MROZF,Fiber optic,Yes,Yes,Yes,Yes,No,No
418,9412-GHEEC,Fiber optic,No,No,Yes,Yes,Yes,Yes
419,3482-ABPKK,DSL,Yes,No,No,Yes,No,No
420,6705-LXORM,Fiber optic,No,No,No,No,No,No
421,0257-ZESQC,Fiber optic,Yes,No,No,No,No,No
422,5174-ITUMV,Fiber optic,No,Yes,Yes,No,Yes,Yes
423,4109-CYRBD,DSL,No,No,No,No,No,No
424,0913-XWSCN,Fiber optic,No,No,No,No,No,Yes
425,6825-UYPFK,Fiber optic,No,No,No,No,No,No
426,8397-MVTAZ,Fiber optic,No,No,Yes,No,Yes,Yes
427,0750-EBAIU,Fiber optic,Yes,No,Yes,No,Yes,No
428,8606-CIQUL,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
429,3571-DPYUH,Fiber optic,No,Yes,No,Yes,Yes,No
430,0356-OBMAC,Fiber optic,No,Yes,Yes,Yes,Yes,No
431,4234-XTNEA,Fiber optic,No,No,No,No,Yes,No
432,1297-VQDRP,Fiber optic,No,No,Yes,Yes,Yes,Yes
433,9282-IZGQK,Fiber optic,No,No,No,No,No,Yes
434,5348-CAGXB,Fiber optic,No,No,Yes,No,Yes,No
435,0621-HJWXJ,Fiber optic,No,Yes,No,No,No,No
436,5844-QVTAT,DSL,Yes,Yes,Yes,No,No,No
437,8905-IAZPF,Fiber optic,No,Yes,No,No,Yes,Yes
438,5394-MEITZ,DSL,No,Yes,Yes,Yes,Yes,Yes
439,6859-QNXIQ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
440,2782-LFZVW,DSL,No,No,No,No,No,Yes
441,1342-JPNKI,Fiber optic,No,No,No,No,Yes,No
442,2817-NTQDO,DSL,Yes,No,No,Yes,Yes,No
443,7129-AZJDE,Fiber optic,No,No,No,No,No,Yes
444,6986-IJDHX,Fiber optic,No,Yes,No,No,Yes,No
445,2560-PPCHE,Fiber optic,No,Yes,No,Yes,Yes,Yes
446,4676-MQUEA,Fiber optic,Yes,Yes,Yes,No,Yes,No
447,3580-HYCSP,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
448,1352-HNSAW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
449,5301-GAUUY,Fiber optic,No,Yes,No,No,No,No
450,5791-KAJFD,DSL,Yes,No,Yes,No,No,Yes
451,1154-HYWWO,DSL,Yes,Yes,No,Yes,Yes,No
452,2501-XWWTZ,Fiber optic,No,No,No,No,No,No
453,3716-UVSPD,DSL,No,No,No,Yes,No,No
454,6815-ABQFQ,Fiber optic,No,Yes,No,Yes,Yes,Yes
455,3701-SFMUH,DSL,Yes,No,No,No,Yes,Yes
456,6103-LIANB,Fiber optic,No,No,Yes,No,Yes,Yes
457,7319-VENRZ,DSL,No,No,Yes,Yes,Yes,No
458,5846-NEQVZ,DSL,Yes,No,Yes,Yes,No,Yes
459,6967-QIQRV,Fiber optic,Yes,No,No,Yes,Yes,Yes
460,5781-RFZRP,DSL,Yes,Yes,No,Yes,Yes,No
461,0939-YAPAF,Fiber optic,No,No,Yes,No,Yes,Yes
462,0308-IVGOK,DSL,No,Yes,Yes,Yes,No,No
463,7025-WCBNE,DSL,No,Yes,No,Yes,No,No
464,5756-JYOJT,DSL,No,No,Yes,Yes,No,Yes
465,4710-FDUIZ,Fiber optic,No,Yes,No,No,Yes,Yes
466,6030-REHUX,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
467,9548-LIGTA,DSL,Yes,Yes,No,Yes,Yes,Yes
468,5150-LJNSR,Fiber optic,Yes,No,Yes,No,Yes,No
469,8270-RKSAP,Fiber optic,No,No,No,No,No,No
470,6522-YRBXD,Fiber optic,Yes,Yes,No,No,No,Yes
471,3627-FHKBK,Fiber optic,Yes,No,No,No,No,No
472,2865-TCHJW,Fiber optic,No,No,Yes,No,Yes,No
473,5192-EBGOV,Fiber optic,No,No,No,No,Yes,No
474,4568-KNYWR,DSL,Yes,Yes,No,No,Yes,No
475,0742-LAFQK,Fiber optic,Yes,Yes,Yes,No,No,Yes
476,0795-LAFGP,DSL,Yes,Yes,Yes,Yes,Yes,Yes
477,0619-OLYUR,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
478,0459-SPZHJ,DSL,Yes,Yes,Yes,No,Yes,Yes
479,0215-BQKGS,Fiber optic,Yes,Yes,Yes,No,No,No
480,9244-ZVAPM,DSL,No,No,No,No,No,No
481,0719-SYFRB,DSL,Yes,No,Yes,Yes,No,No
482,8208-EUMTE,DSL,Yes,Yes,Yes,Yes,Yes,No
483,5172-MIGPM,DSL,No,No,No,Yes,No,Yes
484,1710-RCXUS,Fiber optic,No,Yes,No,No,No,Yes
485,5839-SUYVZ,Fiber optic,No,No,No,Yes,No,No
486,1096-ADRUX,Fiber optic,No,No,No,No,No,No
487,2001-MCUUW,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
488,2731-GJRDG,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
489,4723-BEGSG,DSL,Yes,No,Yes,Yes,Yes,Yes
490,6516-NKQBO,DSL,Yes,No,Yes,Yes,Yes,Yes
491,8672-OAUPW,DSL,No,No,No,Yes,No,No
492,8207-DMRVL,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
493,3419-SNJJD,Fiber optic,Yes,No,Yes,No,Yes,Yes
494,6543-CPZMK,DSL,No,Yes,No,No,No,No
495,4765-OXPPD,DSL,Yes,Yes,Yes,Yes,No,No
496,6689-VRRTK,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
497,7138-GIRSH,DSL,No,No,Yes,Yes,No,Yes
498,9396-ZSFLL,DSL,No,No,No,No,No,No
499,6464-KEXXH,DSL,No,No,No,No,No,No
500,7134-MJPDY,Fiber optic,No,No,Yes,Yes,Yes,Yes
501,5240-CAOYT,Fiber optic,Yes,Yes,No,Yes,No,No
502,4059-IIEBK,Fiber optic,No,Yes,No,No,No,No
503,4881-JVQOD,DSL,No,No,No,No,No,Yes
504,0516-UXRMT,Fiber optic,Yes,Yes,Yes,No,No,No
505,4851-BQDNX,Fiber optic,No,No,Yes,No,Yes,No
506,3003-CMDUU,Fiber optic,No,No,No,Yes,Yes,Yes
507,5016-IBERQ,Fiber optic,No,Yes,Yes,No,No,No
508,6797-UCJHZ,Fiber optic,No,Yes,Yes,No,Yes,Yes
509,2469-DTSGX,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
510,4554-YGZIH,Fiber optic,No,Yes,No,No,No,Yes
511,5099-BAILX,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
512,9931-KGHOA,DSL,Yes,No,No,No,No,No
513,1775-KWJKQ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
514,9411-TPQQV,DSL,Yes,No,No,Yes,Yes,Yes
515,7207-RMRDB,Fiber optic,No,Yes,Yes,No,Yes,Yes
516,7954-MLBUN,Fiber optic,No,No,Yes,Yes,Yes,Yes
517,2077-DDHJK,DSL,Yes,Yes,Yes,Yes,No,No
518,4913-EHYUI,Fiber optic,Yes,No,Yes,No,Yes,Yes
519,0195-IESCP,Fiber optic,No,No,No,No,No,Yes
520,4580-TMHJU,DSL,No,No,No,No,Yes,No
521,0970-ETWGE,Fiber optic,No,No,No,No,Yes,Yes
522,4908-XAXAY,Fiber optic,No,Yes,Yes,No,No,Yes
523,1626-ERCMM,Fiber optic,No,No,No,No,Yes,Yes
524,0887-HJGAR,DSL,No,No,No,No,No,No
525,2391-IPLOP,DSL,No,No,Yes,Yes,Yes,No
526,5644-PDMZC,Fiber optic,No,Yes,No,No,No,Yes
527,3509-GWQGF,Fiber optic,No,No,No,No,No,No
528,9576-ANLXO,Fiber optic,No,No,No,No,No,No
529,2024-BASKD,Fiber optic,No,No,Yes,No,No,No
530,5183-SNMJQ,Fiber optic,No,No,No,Yes,Yes,Yes
531,8100-PNJMH,DSL,Yes,Yes,Yes,Yes,Yes,Yes
532,7838-LAZFO,DSL,Yes,Yes,Yes,No,Yes,Yes
533,5650-VDUDS,DSL,No,No,No,No,No,No
534,8095-WANWK,DSL,No,No,No,No,No,No
535,9565-FLVCG,DSL,Yes,Yes,No,No,No,Yes
536,2800-VEQXM,Fiber optic,No,No,Yes,No,No,No
537,7538-GWHML,Fiber optic,No,No,No,No,No,No
538,5533-RJFTJ,DSL,No,No,Yes,No,No,No
539,3859-CVCET,DSL,No,No,No,No,No,No
540,0214-JHPFW,DSL,No,Yes,Yes,Yes,Yes,Yes
541,3276-HDUEG,Fiber optic,No,No,No,No,No,No
542,0823-HSCDJ,DSL,No,Yes,No,No,Yes,Yes
543,3729-OWRVL,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
544,0822-GAVAP,DSL,No,No,No,No,No,Yes
545,5760-IFJOZ,Fiber optic,No,Yes,Yes,No,Yes,Yes
546,2826-UWHIS,Fiber optic,No,Yes,No,No,No,No
547,1448-PWKYE,Fiber optic,No,No,No,No,No,Yes
548,7501-IWUNG,DSL,No,No,Yes,Yes,Yes,Yes
549,4957-TREIR,DSL,Yes,No,No,Yes,Yes,No
550,7251-LJBQN,Fiber optic,No,No,Yes,Yes,Yes,Yes
551,8040-MNRTF,Fiber optic,No,No,No,No,No,No
552,1536-HBSWP,DSL,No,No,No,Yes,No,No
553,0067-DKWBL,DSL,Yes,No,No,No,No,No
554,0946-FKYTX,DSL,No,Yes,No,No,No,No
555,5076-YVXCM,Fiber optic,No,No,No,No,No,Yes
556,6663-JOCQO,DSL,Yes,Yes,No,Yes,No,Yes
557,2276-YDAVZ,Fiber optic,No,No,No,No,No,No
558,0078-XZMHT,DSL,No,Yes,Yes,Yes,Yes,Yes
559,5896-NPFWW,DSL,No,No,Yes,No,No,No
560,9978-HYCIN,Fiber optic,No,Yes,No,No,Yes,No
561,8338-QIUNR,DSL,Yes,No,Yes,Yes,No,No
562,1525-LNLOJ,DSL,No,No,Yes,No,Yes,No
563,9450-TRJUU,Fiber optic,No,No,No,No,Yes,No
564,1766-GKNMI,Fiber optic,No,No,No,No,No,Yes
565,1456-TWCGB,DSL,No,Yes,No,No,No,No
566,7133-VBDCG,Fiber optic,Yes,Yes,No,No,No,No
567,7596-ZYWBB,DSL,Yes,Yes,No,Yes,No,No
568,8329-UTMVM,Fiber optic,No,Yes,No,Yes,Yes,Yes
569,3014-WJKSM,Fiber optic,No,No,Yes,No,No,No
570,3347-YJZZE,DSL,No,Yes,Yes,No,Yes,Yes
571,7929-DMBCV,Fiber optic,No,No,Yes,Yes,No,No
572,5433-KYGHE,Fiber optic,Yes,No,No,Yes,No,No
573,5575-TPIZQ,Fiber optic,Yes,No,No,No,Yes,No
574,0114-IGABW,DSL,No,Yes,Yes,Yes,Yes,Yes
575,9944-AEXBM,Fiber optic,No,No,No,No,No,Yes
576,1853-ARAAQ,DSL,No,No,Yes,No,Yes,Yes
577,6952-OMNWB,Fiber optic,No,No,Yes,No,No,No
578,4952-YSOGZ,Fiber optic,No,No,No,No,No,Yes
579,1589-AGTLK,DSL,No,No,No,No,No,No
580,5244-IRFIH,Fiber optic,No,No,No,No,Yes,Yes
581,6786-OBWQR,Fiber optic,No,No,No,No,Yes,No
582,2684-EIWEO,Fiber optic,Yes,Yes,Yes,No,No,No
583,2753-JMMCV,DSL,No,Yes,Yes,Yes,No,Yes
584,6439-GTPCA,Fiber optic,No,No,Yes,Yes,No,No
585,1216-JWVUX,Fiber optic,No,Yes,No,No,No,No
586,7564-GHCVB,Fiber optic,Yes,No,No,No,No,No
587,1173-NOEYG,Fiber optic,No,No,Yes,No,No,Yes
588,7595-EHCDL,DSL,No,No,Yes,No,Yes,Yes
589,6647-ZEDXT,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
590,2521-NPUZR,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
591,1307-TVUFB,Fiber optic,No,Yes,No,No,No,No
592,7503-MIOGA,DSL,Yes,Yes,Yes,Yes,Yes,Yes
593,4381-MHQDC,DSL,Yes,No,Yes,Yes,No,No
594,6923-JHPMP,Fiber optic,Yes,No,Yes,No,No,No
595,5138-WVKYJ,Fiber optic,Yes,No,No,No,Yes,Yes
596,1635-FJFCC,DSL,No,No,No,No,No,No
597,2499-AJYUA,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
598,6919-ELBGL,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
599,3966-HRMZA,Fiber optic,No,No,Yes,No,No,No
600,8405-IGQFX,Fiber optic,No,No,Yes,Yes,Yes,No
601,8224-IVVPA,DSL,Yes,Yes,No,No,No,No
602,9477-LGWQI,DSL,Yes,Yes,Yes,No,Yes,Yes
603,1410-RSCMR,DSL,Yes,No,Yes,Yes,No,Yes
604,0139-IVFJG,Fiber optic,Yes,Yes,No,No,Yes,No
605,6683-VLCTZ,Fiber optic,No,No,Yes,No,Yes,Yes
606,2189-WWOEW,Fiber optic,No,Yes,No,No,No,Yes
607,5684-FJVYR,Fiber optic,Yes,Yes,No,Yes,No,No
608,1894-IGFSG,Fiber optic,No,No,No,No,Yes,Yes
609,7379-POKDZ,Fiber optic,No,No,No,No,No,No
610,1266-NZYUI,DSL,Yes,No,Yes,Yes,No,No
611,4718-DHSMV,DSL,No,No,No,No,Yes,No
612,5175-WLYXL,Fiber optic,No,Yes,No,No,No,No
613,8728-SKJLR,Fiber optic,No,No,No,Yes,No,No
614,3137-NYQQI,DSL,Yes,Yes,No,No,No,Yes
615,0236-HFWSV,Fiber optic,No,No,No,No,Yes,Yes
616,5842-POCOP,Fiber optic,Yes,No,Yes,No,No,Yes
617,2037-XJFUP,Fiber optic,No,No,Yes,No,Yes,Yes
618,8823-RLPWL,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
619,9505-SQFSW,DSL,No,Yes,No,No,No,Yes
620,7314-OXENN,Fiber optic,No,Yes,No,No,No,No
621,3758-CKOQL,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
622,0322-CHQRU,DSL,No,No,No,No,No,No
623,5676-CFLYY,DSL,No,Yes,No,Yes,Yes,Yes
624,7521-AFHAB,DSL,No,No,No,No,No,No
625,0285-INHLN,DSL,Yes,Yes,No,No,No,No
626,4678-DVQEO,DSL,No,No,No,Yes,No,No
627,5125-CNDSP,DSL,Yes,Yes,No,Yes,No,No
628,0691-IFBQW,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
629,4992-LTJNE,DSL,Yes,No,No,No,No,No
630,2202-OUTMO,DSL,Yes,No,No,Yes,No,No
631,0810-BDHAW,DSL,Yes,Yes,No,No,Yes,Yes
632,0229-LFJAF,DSL,Yes,Yes,Yes,Yes,No,No
633,7131-ZQZNK,DSL,Yes,No,Yes,Yes,Yes,Yes
634,3442-ZHHCC,DSL,Yes,Yes,Yes,No,No,Yes
635,9871-ELEYA,DSL,Yes,No,Yes,Yes,Yes,No
636,4257-GAESD,DSL,No,No,No,No,Yes,Yes
637,5173-WXOQV,DSL,No,Yes,No,Yes,No,Yes
638,2040-OBMLJ,Fiber optic,No,No,No,Yes,No,No
639,3009-JWMPU,Fiber optic,No,No,Yes,No,Yes,Yes
640,5671-RQRLP,Fiber optic,No,No,No,No,No,No
641,1450-GALXR,Fiber optic,No,No,No,Yes,Yes,Yes
642,3174-AKMAS,DSL,No,Yes,No,Yes,Yes,No
643,3138-BKYAV,Fiber optic,No,Yes,No,No,Yes,No
644,9926-PJHDQ,DSL,No,No,Yes,No,Yes,Yes
645,7382-DFJTU,DSL,No,No,Yes,Yes,No,No
646,2798-NYLMZ,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
647,4289-DTDKW,Fiber optic,No,Yes,No,No,Yes,Yes
648,1820-TQVEV,Fiber optic,No,No,No,No,No,No
649,2239-JALAW,Fiber optic,No,Yes,Yes,No,Yes,Yes
650,4853-RULSV,Fiber optic,Yes,No,No,Yes,Yes,Yes
651,3551-GAEGL,DSL,Yes,No,No,No,No,No
652,3196-NVXLZ,Fiber optic,No,No,No,No,Yes,No
653,6275-YDUVO,Fiber optic,No,No,Yes,No,No,Yes
654,0036-IHMOT,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
655,0115-TFERT,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
656,4178-EGMON,Fiber optic,Yes,Yes,No,Yes,No,No
657,4220-TINQT,Fiber optic,No,No,Yes,Yes,Yes,Yes
658,5318-YKDPV,DSL,Yes,No,Yes,Yes,Yes,Yes
659,7975-TZMLR,Fiber optic,No,Yes,Yes,No,Yes,Yes
660,0295-QVKPB,DSL,No,No,Yes,Yes,Yes,No
661,2311-QYMUQ,Fiber optic,No,Yes,Yes,No,Yes,No
662,3643-AHCFP,Fiber optic,No,No,No,No,Yes,Yes
663,3104-OWCGK,Fiber optic,No,Yes,Yes,No,Yes,No
664,5337-IIWKZ,DSL,No,No,Yes,Yes,Yes,No
665,9101-BWFSS,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
666,3487-EARAT,DSL,Yes,Yes,Yes,Yes,No,Yes
667,2672-TGEFF,Fiber optic,No,Yes,No,No,Yes,No
668,9231-ZJYAM,Fiber optic,No,No,No,No,Yes,No
669,4250-WAROZ,Fiber optic,Yes,Yes,No,No,No,Yes
670,8184-WMOFI,DSL,Yes,No,Yes,Yes,No,Yes
671,6982-SSHFK,DSL,No,No,No,No,No,No
672,6092-QZVPP,DSL,Yes,No,Yes,Yes,Yes,Yes
673,0727-BMPLR,Fiber optic,No,No,Yes,No,Yes,Yes
674,0392-BZIUW,Fiber optic,Yes,No,Yes,No,Yes,Yes
675,6549-NNDYT,DSL,Yes,No,No,No,No,No
676,3027-ZTDHO,Fiber optic,No,No,No,No,Yes,Yes
677,6916-HIJSE,DSL,Yes,Yes,Yes,Yes,Yes,Yes
678,2316-ESMLS,DSL,Yes,No,No,Yes,No,No
679,9778-OGKQZ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
680,7408-OFWXJ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
681,6007-TCTST,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
682,2252-NKNSI,DSL,Yes,Yes,No,Yes,Yes,Yes
683,7905-TVXTA,DSL,Yes,No,No,Yes,Yes,No
684,2382-BCKQJ,Fiber optic,No,No,Yes,No,Yes,Yes
685,8374-UULRV,DSL,Yes,Yes,No,Yes,Yes,Yes
686,2207-NHRJK,DSL,No,Yes,No,No,No,No
687,3224-DFQNQ,Fiber optic,Yes,Yes,No,Yes,No,No
688,5275-PMFUT,DSL,Yes,Yes,Yes,Yes,Yes,Yes
689,9777-IQHWP,Fiber optic,Yes,No,Yes,No,No,Yes
690,0947-MUGVO,Fiber optic,No,Yes,No,No,No,No
691,9944-HKVVB,Fiber optic,No,Yes,No,No,Yes,Yes
692,4124-MMETB,Fiber optic,No,No,No,No,Yes,Yes
693,3671-SHRSP,Fiber optic,No,No,Yes,Yes,No,No
694,0979-MOZQI,DSL,No,No,No,Yes,Yes,No
695,3313-QKNKB,Fiber optic,No,No,No,No,No,Yes
696,1937-OTUKY,Fiber optic,Yes,No,Yes,Yes,Yes,No
697,1573-LGXBA,Fiber optic,No,Yes,Yes,No,Yes,Yes
698,5073-WXOYN,DSL,No,Yes,No,No,Yes,Yes
699,4713-ZBURT,Fiber optic,No,No,Yes,No,Yes,Yes
700,3050-GBUSH,DSL,No,No,No,No,Yes,No
701,0207-MDKNV,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
702,7876-AEHIG,DSL,Yes,No,Yes,Yes,Yes,Yes
703,7945-HLKEA,DSL,Yes,No,Yes,Yes,No,No
704,9342-VNIMQ,DSL,No,Yes,No,No,No,No
705,9851-KIELU,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
706,3908-BLSYF,Fiber optic,No,No,Yes,No,No,Yes
707,3199-NPKCN,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
708,5170-PTRKA,DSL,Yes,No,No,Yes,No,No
709,2123-AGEEN,Fiber optic,No,No,Yes,No,Yes,No
710,1258-YMZNM,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
711,0048-LUMLS,Fiber optic,No,No,No,No,Yes,Yes
712,7549-MYGPK,Fiber optic,Yes,Yes,Yes,No,Yes,No
713,5898-IGSLP,Fiber optic,Yes,No,Yes,Yes,No,No
714,3804-RVTGV,Fiber optic,No,Yes,Yes,No,Yes,Yes
715,6259-WJQLC,Fiber optic,No,No,Yes,No,No,No
716,9227-LUNBG,DSL,No,No,No,No,No,No
717,7997-EASSD,Fiber optic,No,No,No,Yes,No,No
718,0730-KOAVE,Fiber optic,Yes,Yes,No,No,No,Yes
719,8975-SKGRX,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
720,0678-RLHVP,Fiber optic,No,Yes,Yes,No,Yes,Yes
721,4315-MURBD,Fiber optic,Yes,No,No,Yes,Yes,Yes
722,2267-FPIMA,Fiber optic,Yes,Yes,No,No,No,Yes
723,9734-YWGEX,Fiber optic,No,No,Yes,No,Yes,Yes
724,2719-BDAQO,Fiber optic,Yes,No,No,No,Yes,Yes
725,5285-MVEHD,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
726,0379-DJQHR,DSL,Yes,Yes,Yes,No,Yes,Yes
727,0781-LKXBR,Fiber optic,No,No,Yes,No,Yes,Yes
728,5543-QDCRY,DSL,No,No,No,No,Yes,No
729,0297-RBCSG,DSL,No,Yes,No,Yes,No,Yes
730,0835-JKADZ,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
731,1907-UBQFC,Fiber optic,No,Yes,No,No,No,No
732,7508-SMHXL,Fiber optic,No,Yes,No,No,Yes,No
733,3865-YIOTT,Fiber optic,Yes,No,Yes,No,Yes,Yes
734,6513-EECDB,Fiber optic,No,No,No,No,No,No
735,3956-CJUST,Fiber optic,Yes,No,No,No,No,No
736,4079-WWQQQ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
737,6103-BOCOU,Fiber optic,No,No,Yes,No,No,No
738,5149-TGWDZ,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
739,4301-VVZKA,Fiber optic,No,No,No,No,No,No
740,9199-PWQVC,DSL,Yes,Yes,No,No,Yes,Yes
741,4824-GUCBY,Fiber optic,Yes,Yes,No,No,No,No
742,5393-HJZSM,DSL,Yes,Yes,Yes,Yes,No,Yes
743,7074-IEVOJ,Fiber optic,No,Yes,No,No,No,No
744,9625-QSTYE,Fiber optic,No,Yes,Yes,No,No,No
745,0862-PRCBS,Fiber optic,No,Yes,No,Yes,Yes,Yes
746,8812-ZRHFP,Fiber optic,No,No,Yes,No,No,Yes
747,5146-CBVOE,Fiber optic,No,Yes,No,No,No,No
748,0454-OKRCT,Fiber optic,No,Yes,No,Yes,No,No
749,4750-ZRXIU,Fiber optic,No,No,No,No,No,Yes
750,4198-VFOEA,DSL,Yes,No,No,Yes,No,No
751,6630-UJZMY,Fiber optic,No,No,No,No,Yes,No
752,5709-LVOEQ,DSL,Yes,Yes,Yes,No,Yes,Yes
753,6400-BWQKW,Fiber optic,Yes,No,No,No,No,No
754,2692-AQCPF,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
755,0811-GSDTP,DSL,No,Yes,No,No,No,No
756,7567-ECMCM,Fiber optic,No,No,No,No,No,Yes
757,6115-ZTBFQ,DSL,Yes,Yes,Yes,Yes,Yes,Yes
758,6353-BRMMA,Fiber optic,Yes,Yes,No,No,Yes,Yes
759,6680-WKXRZ,Fiber optic,No,No,No,No,No,No
760,9904-EHEVJ,Fiber optic,No,No,Yes,No,Yes,No
761,7028-DVOIQ,Fiber optic,No,No,Yes,No,Yes,Yes
762,4208-UFFGW,DSL,No,No,No,No,No,No
763,8584-KMVXD,Fiber optic,No,Yes,No,No,No,No
764,8467-WYNSR,DSL,Yes,No,No,Yes,No,No
765,0851-DFJKB,DSL,Yes,No,Yes,Yes,No,No
766,5382-SOYZL,Fiber optic,No,No,No,No,Yes,Yes
767,9448-REEVD,DSL,No,No,No,No,No,No
768,8388-FYNPZ,DSL,Yes,No,Yes,No,No,No
769,4002-BQWPQ,DSL,Yes,Yes,Yes,Yes,No,Yes
770,5651-YLPRD,Fiber optic,No,Yes,No,No,Yes,No
771,2826-DXLQO,DSL,Yes,No,No,No,No,No
772,9489-UTFKA,DSL,Yes,No,No,No,Yes,No
773,4849-PYRLQ,DSL,Yes,No,Yes,Yes,No,Yes
774,9117-SHLZX,DSL,No,No,No,No,No,No
775,9889-TMAHG,Fiber optic,Yes,No,No,Yes,Yes,Yes
776,3429-IFLEM,DSL,Yes,Yes,Yes,Yes,Yes,No
777,3158-MOERK,Fiber optic,No,No,No,No,Yes,Yes
778,7294-TMAOP,Fiber optic,No,No,No,No,Yes,Yes
779,5002-GCQFH,Fiber optic,Yes,Yes,No,No,Yes,No
780,0556-FJEGU,DSL,No,Yes,Yes,Yes,Yes,No
781,8919-FYFQZ,DSL,No,Yes,No,No,No,No
782,0604-THJFP,DSL,No,Yes,No,Yes,Yes,Yes
783,2834-JRTUA,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
784,5875-YPQFJ,Fiber optic,No,No,No,No,No,No
785,5879-SESNB,Fiber optic,No,No,No,No,No,No
786,6646-QVXLR,Fiber optic,No,Yes,Yes,No,Yes,Yes
787,6461-PPAXN,DSL,Yes,No,No,Yes,No,No
788,2483-XSSMZ,DSL,Yes,No,No,No,No,No
789,8603-IJWDN,Fiber optic,No,No,No,No,No,Yes
790,9369-XFEHK,Fiber optic,No,Yes,No,No,No,No
791,2604-XVDAM,DSL,No,No,No,No,No,No
792,1206-EHBDD,Fiber optic,Yes,No,Yes,No,No,No
793,3842-IYKUE,Fiber optic,No,Yes,No,Yes,No,No
794,6641-XRPSU,Fiber optic,No,No,No,No,No,No
795,1374-DMZUI,Fiber optic,No,No,No,No,Yes,Yes
796,3234-VKACU,DSL,No,No,No,Yes,Yes,Yes
797,8357-EQXFO,Fiber optic,No,No,Yes,No,Yes,Yes
798,1989-PRJHP,Fiber optic,No,No,No,No,No,No
799,8120-JDCAM,Fiber optic,No,No,No,No,No,No
800,2858-EIMXH,Fiber optic,No,No,No,No,Yes,Yes
801,9524-EGPJC,Fiber optic,No,No,No,Yes,No,Yes
802,6993-OHLXR,Fiber optic,No,No,No,No,No,No
803,8818-XYFCQ,Fiber optic,Yes,No,No,No,Yes,Yes
804,0929-HYQEW,DSL,Yes,No,No,No,No,No
805,6614-YOLAC,DSL,Yes,Yes,No,Yes,Yes,Yes
806,7426-RHZGU,Fiber optic,No,No,No,Yes,Yes,Yes
807,4065-JJAVA,DSL,No,Yes,No,No,No,No
808,4695-VADHF,DSL,No,No,Yes,No,No,Yes
809,3863-IUBJR,DSL,No,No,No,No,No,Yes
810,7649-SIJJF,DSL,Yes,Yes,Yes,Yes,No,Yes
811,3748-FVMZZ,DSL,No,No,No,Yes,No,Yes
812,1452-XRSJV,DSL,Yes,No,No,No,No,No
813,3422-WJOYD,DSL,Yes,No,No,Yes,No,No
814,8242-SOQUO,Fiber optic,No,Yes,No,No,Yes,No
815,7460-ITWWP,Fiber optic,No,No,Yes,No,No,Yes
