,customerID,MultipleLines
3794,8620-RJPZN,No
3795,7572-KPVKK,Yes
3796,2642-MAWLJ,No
3797,2357-COQEK,Yes
3798,7103-ZGVNT,Yes
3799,3737-GCSPV,Yes
3800,2027-WKXMW,Yes
3801,7137-NAXML,No
3802,2428-ZMCTB,No
3803,2961-VNFKL,Yes
3804,1768-HNVGJ,Yes
3805,6963-KQYQB,Yes
3806,5934-RMPOV,Yes
3807,1207-BLKSA,Yes
3808,4088-YLDSU,Yes
3809,1166-PQLGG,No
3810,3146-JTQHR,No
3811,4291-YZODP,No
3812,4395-PZMSN,No
3813,6427-FEFIG,Yes
3814,0017-IUDMW,Yes
3815,4385-ZKVNW,No
3816,5446-DKWYW,Yes
3817,2034-CGRHZ,Yes
3818,5797-APWZC,No
3819,3683-QKIUE,No
3820,4228-ZGYUW,Yes
3821,9031-ZVQPT,Yes
3822,2990-IAJSV,Yes
3823,8107-KNCIM,Yes
3824,9027-YFHQJ,Yes
3825,5176-LDKUH,No
3826,4644-OBGFZ,No
3827,7926-IJOOU,No
3828,6480-YAGIY,No
3829,4029-HPFVY,No
3830,7602-DBTOU,No
3831,5345-BMKWB,No
3832,3519-ZKXGG,Yes
3833,5457-COLHT,No
3834,6416-TVAIH,No
3835,5451-YHYPW,Yes
3836,5108-ADXWO,No
3837,7998-WNZEM,Yes
3838,3066-RRJIO,No
3839,0307-BCOPK,No
3840,7629-WFGLW,Yes
3841,2542-HYGIQ,No
3842,6715-OFDBP,No
3843,5016-LIPDW,No
3844,1567-DSCIC,Yes
3845,2150-UWTFY,No
3846,6124-ACRHJ,No
3847,9362-MWODR,No
3848,9975-GPKZU,No
3849,9625-RZFUK,No
3850,5153-LXKDT,Yes
3851,5161-UBZXI,No
3852,1020-JPQOW,Yes
3853,7919-ZODZZ,No
3854,0565-JUPYD,Yes
3855,5939-XAIXZ,Yes
3856,9054-FOWNV,Yes
3857,2683-BPJSO,Yes
3858,2157-MXBJS,Yes
3859,8207-VVMYB,Yes
3860,9732-EQMWY,No
3861,9360-AHGNL,Yes
3862,1087-UDSIH,No
3863,5269-NRGDP,No
3864,6195-MELTI,No
3865,5485-WUYWF,No
3866,2121-JAFOM,Yes
3867,8818-DOPVL,Yes
3868,2632-UCGVD,Yes
3869,5445-PZWGX,Yes
3870,1227-UDMZR,Yes
3871,5198-HQAEN,No
3872,9170-CCKOU,Yes
3873,2167-FQSTQ,Yes
3874,2819-GWENI,No
3875,1043-YCUTE,Yes
3876,3814-MLAXC,Yes
3877,3572-UUHRS,No
3878,2692-PFYTJ,Yes
3879,1226-UDFZR,No
3880,5955-EPOAZ,No
3881,6821-JPCDC,No
3882,8815-LMFLX,Yes
3883,9135-HSWOC,No
3884,5811-IWXYM,Yes
3885,7044-YAACC,No
3886,8189-XRIKE,No
3887,1506-YJTYT,Yes
3888,4123-DVHPH,Yes
3889,6425-YQLLO,Yes
3890,5442-UTCVD,Yes
3891,2228-BZDEE,No
3892,2789-CZANW,Yes
3893,2091-RFFBA,Yes
3894,2114-MGINA,No
3895,7596-LDUXP,No
3896,3740-RLMVT,No
3897,4489-SNOJF,Yes
3898,2192-OZITF,Yes
3899,5651-CPDND,No
3900,2186-QZEYA,Yes
3901,1131-ALZWV,Yes
3902,7729-XBTWX,No
3903,9134-WYRVP,No
3904,3284-SVCRO,Yes
3905,9732-OUYRN,No
3906,0559-CKHUS,No
3907,2931-SVLTV,Yes
3908,6899-PPEEA,Yes
3909,7504-UWHNB,No
3910,1431-AIDJQ,No
3911,6288-LBEAR,No
3912,4597-NUCQV,Yes
3913,9019-QVLZD,No
3914,8413-YNHNV,Yes
3915,5808-TOTXO,No
3916,4369-NYSCF,No
3917,6333-YDVLT,Yes
3918,5324-KTGCG,No
3919,5599-HVLTW,Yes
3920,7394-LWLYN,No
3921,3707-LRWZD,Yes
3922,6873-UDNLD,No
3923,2700-LUEVA,No
3924,1455-ESIQH,No
3925,0958-YHXGP,No
3926,1101-SSWAG,Yes
3927,2979-SXESE,Yes
3928,4013-TLDHQ,No
3929,5743-KHMNA,Yes
3930,4194-FJARJ,Yes
3931,5325-UWTWJ,Yes
3932,3969-GYXEL,No
3933,9208-OLGAQ,No
3934,3244-CQPHU,Yes
3935,2674-MLXMN,Yes
3936,6992-TKNYO,Yes
3937,4468-YDOVK,No
3938,3754-DXMRT,No
3939,5792-JALQC,Yes
3940,7130-VTEWQ,Yes
3941,2200-DSAAL,Yes
3942,4302-ZYFEL,No
3943,9351-LZYGF,Yes
3944,4366-CTOUZ,No
3945,6121-VZNQB,No
3946,7903-CMPEY,Yes
3947,1518-OMDIK,No
3948,6671-NGWON,No
3949,0595-ITUDF,Yes
3950,6996-KNSML,No
3951,1955-IBMMB,No
3952,0096-BXERS,Yes
3953,3806-YAZOV,No
3954,7998-ZLXWN,No
3955,6253-WRFHY,No
3956,9133-AYJZG,Yes
3957,2675-OTVVJ,Yes
3958,8680-CGLTP,No
3959,8430-TWCBX,No
3960,5018-GWURO,Yes
3961,6741-QRLUP,Yes
3962,4737-HOBAX,Yes
3963,0537-QYZZN,Yes
3964,3340-QBBFM,No
3965,1704-NRWYE,No
3966,8200-KLNYW,No
3967,3372-CDXFJ,Yes
3968,4781-ZXYGU,No
3969,7632-YUTXB,No
3970,2718-YSKCS,No
3971,9896-UYMIE,Yes
3972,0853-NWIFK,No
3973,8212-CRQXP,No
3974,6980-CDGFC,No
3975,7691-XVTZH,Yes
3976,2520-SGTTA,No
3977,7481-ATQQS,Yes
3978,2277-VWCNI,Yes
3979,1088-CNNKB,Yes
3980,8642-GVWRF,No
3981,1930-BZLHI,No
3982,3400-ESFUW,No
3983,5868-YTYKS,No
3984,3525-DVKFN,No
3985,1482-OXZSY,Yes
3986,0377-JBKKT,No
3987,5778-BVOFB,No
3988,3373-YZZYM,No
3989,2057-ZBLPD,Yes
3990,0228-MAUWC,Yes
3991,5502-RLUYV,Yes
3992,7663-YJHSN,Yes
3993,4915-BFSXL,Yes
3994,3086-RUCRN,Yes
3995,7576-JMYWV,Yes
3996,0257-KXZGU,Yes
3997,1307-ATKGB,No
3998,8417-FMLZI,No
3999,3714-XPXBW,Yes
4000,1850-AKQEP,No
4001,2824-DXNKN,Yes
4002,0848-ZGQIJ,No
4003,8042-RNLKO,Yes
4004,1792-UXAFY,No
4005,5372-FBKBN,No
4006,0420-TXVSG,Yes
4007,6217-TOWGS,Yes
4008,0515-YPMCW,No
4009,0378-XSZPU,No
4010,1045-LTCYT,No
4011,1544-JJMYL,No
4012,4636-JGAAI,Yes
4013,6874-SGLHU,No
4014,5951-AOFIH,No
4015,3059-NGMXB,Yes
4016,8652-YHIYU,Yes
4017,5278-PNYOX,No
4018,5449-FIBXJ,Yes
4019,3486-HOOGQ,Yes
4020,5061-PBXFW,No
4021,8630-FJLIB,No
4022,4749-OJKQU,Yes
4023,0577-WHMEV,Yes
4024,5453-AXEPF,Yes
4025,3639-XJHKQ,No
4026,3716-LRGXK,Yes
4027,2263-SFSQZ,Yes
4028,9950-MTGYX,No
4029,3397-AVTKU,No
4030,4825-FUREZ,No
4031,9837-BMCLM,No
4032,2672-OJQZP,No
4033,0137-UDEUO,No
4034,3134-DSHVC,Yes
4035,6161-UUUTA,No
4036,7821-DPRQE,Yes
4037,6543-XRMYR,Yes
4038,2001-EWBQU,Yes
4039,4925-LMHOK,Yes
4040,1608-GMEWB,Yes
4041,6695-AMZUF,No
4042,1455-UGQVH,Yes
4043,8410-BGQXN,No
4044,8280-MQRQN,No
4045,1619-YWUBB,Yes
4046,7611-YKYTC,No
4047,2037-SGXHH,Yes
4048,3178-FESZO,Yes
4049,0365-GXEZS,No
4050,0082-OQIQY,No
4051,6087-MVHJH,Yes
4052,4603-JANFB,No
4053,3018-TFTSU,No
4054,4806-KEXQR,No
4055,0667-NSRGI,Yes
4056,7083-YNSKY,Yes
4057,6893-ODYYE,No
4058,8242-JSVBO,No
4059,2479-BRAMR,Yes
4060,9541-ZPSEA,No
4061,2665-NPTGL,Yes
4062,4693-VWVBO,No
4063,7434-SHXLS,No
4064,6937-GCDGQ,No
4065,0988-JRWWP,No
4066,5075-JSDKI,Yes
4067,7908-QCBCA,No
4068,6711-FLDFB,Yes
4069,3873-WOSBC,Yes
4070,7465-ZZRVX,No
4071,7975-JMZNT,Yes
4072,7251-XFOIL,Yes
4073,4116-IQRFR,Yes
4074,3714-JTVOV,No
4075,8259-DZLIZ,Yes
4076,0442-ZXKVS,Yes
4077,7853-WNZSY,No
4078,3120-FAZKD,Yes
4079,8606-OEGQZ,Yes
4080,0225-ZORZP,No
4081,4702-IOQDC,No
4082,9489-JMTTN,Yes
4083,0575-CUQOV,No
4084,0967-BMLBD,No
4085,6178-KFNHS,Yes
4086,2830-LEWOA,No
4087,5006-MXVRN,No
4088,1264-BYWMS,Yes
4089,9658-WYUFB,Yes
4090,8327-WKMIE,No
4091,6917-FIJHC,Yes
4092,5329-KRDTM,Yes
4093,7797-EJMDP,No
4094,3530-VWVGU,No
4095,2013-SGDXK,No
4096,6368-NWMCE,Yes
4097,3633-CDBUW,No
4098,0707-HOVVN,Yes
4099,8580-QVLOC,Yes
4100,3956-MGXOG,No
4101,9274-UARKJ,No
4102,4077-HWUYD,Yes
4103,2012-NWRPA,Yes
4104,8808-ELEHO,Yes
4105,0103-CSITQ,Yes
4106,3506-LCJDC,No
4107,7305-ZWMAJ,No
4108,9518-XXBXE,No
4109,3934-HXCFZ,Yes
4110,6578-KRMAW,No
4111,4860-IJUDE,No
4112,7666-WKRON,No
4113,9688-YGXVR,No
4114,0423-UDIJQ,No
4115,1945-XISKS,No
4116,4910-AQFFX,Yes
4117,2154-KVJFF,Yes
4118,5360-LJCNJ,Yes
4119,2607-FBDFF,No
4120,9647-ERGBE,Yes
4121,3428-XZMAZ,No
4122,0378-TOVMS,No
4123,4355-HBJHH,Yes
4124,6728-WYQBC,No
4125,9058-CBREO,Yes
4126,9029-FEGVJ,Yes
4127,7216-KAOID,No
4128,0318-QUUOB,No
4129,6145-NNPNO,No
4130,5520-FVEWJ,Yes
4131,5339-TJFEK,Yes
4132,5572-ZDXHY,No
4133,2074-GUHPQ,Yes
4134,4625-XMOYM,Yes
4135,5827-MWCZK,Yes
4136,1385-TQOZW,No
4137,5914-XRFQB,Yes
4138,4329-YPDDQ,No
4139,4804-NCPET,No
4140,3750-CKVKH,No
4141,8063-GBATB,Yes
4142,7787-BNTZM,No
4143,2252-ISRNH,Yes
4144,9415-TPKRV,Yes
4145,5322-TEUJK,Yes
4146,4547-KQRTM,Yes
4147,4877-EVATK,No
4148,8375-KVTHK,No
4149,2697-NQBPF,Yes
4150,3709-OIJEA,No
4151,7639-SUPCW,No
4152,1386-ZIKUV,No
4153,0599-XNYDO,No
4154,6377-WHAOX,Yes
4155,6855-VLGOS,No
4156,8999-XXGNS,Yes
4157,8746-OQQRW,Yes
4158,3181-MIZBN,No
4159,0471-ARVMX,Yes
4160,7766-CLTIC,No
4161,5650-YLIBA,Yes
4162,0825-CPPQH,No
4163,9084-OAYKL,No
4164,6122-LJADA,Yes
4165,2400-XIWIO,Yes
4166,7524-VRLPL,Yes
4167,1069-XAIEM,Yes
4168,7569-NMZYQ,Yes
4169,5201-USSQZ,No
4170,2105-PHWON,Yes
4171,1494-EJZDW,No
4172,4884-TVUQF,Yes
4173,8003-EWNDZ,No
4174,1897-RCFUM,Yes
4175,9256-JTBNZ,No
4176,4658-HCOHW,No
4177,2211-RMNHO,Yes
4178,2432-TFSMK,Yes
4179,3440-JPSCL,No
4180,4929-ROART,Yes
4181,1834-ABKHQ,No
4182,1741-WTPON,Yes
4183,3932-IJWDZ,Yes
4184,1240-HCBOH,Yes
4185,8065-BVEPF,No
4186,3796-ENZGF,Yes
4187,1734-ZMNTZ,Yes
4188,2853-CWQFQ,No
4189,0813-TAXXS,Yes
4190,2519-TWKFS,Yes
4191,2889-FPWRM,Yes
4192,0626-QXNGV,Yes
4193,6987-XQSJT,Yes
4194,4732-RRJZC,No
4195,9499-XPZXM,Yes
4196,4338-EYCER,No
4197,3007-FDPEA,No
4198,6350-XFYGW,No
4199,4290-BSXUX,Yes
4200,8513-OLYGY,Yes
4201,0311-QYWSS,No
4202,8705-DWKTI,No
4203,8755-IWJHN,Yes
4204,0325-XBFAC,No
4205,4480-QQRHC,No
4206,0929-PECLO,Yes
4207,3680-CTHUH,Yes
4208,1202-KKGFU,No
4209,6112-KTHFQ,No
4210,1852-XEMDW,Yes
4211,2462-XIIJB,Yes
4212,4760-XOHVN,No
4213,1820-DJFPH,Yes
4214,9426-SXNHE,No
4215,9068-FHQHD,No
4216,1269-FOYWN,No
4217,9470-YFUYI,No
4218,7817-BOQPW,Yes
4219,7402-EYFXX,Yes
4220,1853-UDXBW,No
4221,5458-CQJTA,No
4222,1230-QAJDW,Yes
4223,5701-ZIKJE,No
4224,5219-YIPTK,Yes
4225,5032-MIYKT,No
4226,7396-VJUZB,No
4227,9717-QEBGU,No
4228,5172-RKOCB,Yes
4229,6509-TSGWN,Yes
4230,3540-RZJYU,No
4231,3178-CIFOT,No
4232,4530-NDRKU,No
4233,5985-TBABQ,Yes
4234,9800-ONTFE,Yes
4235,8455-HIRAQ,No
4236,6616-AALSR,Yes
4237,0883-EIBTI,No
4238,9415-ZNBSX,Yes
4239,4018-KJYUY,No
4240,0722-TROQR,Yes
4241,7571-YXDAD,Yes
4242,8780-RSYYU,No
4243,5537-UXXVS,No
4244,1791-PQHBB,No
4245,8701-DGLVH,No
4246,3393-FMZPV,Yes
4247,8082-GHXOP,No
4248,6402-ZFPPI,Yes
4249,0980-FEXWF,No
4250,7486-KSRVI,Yes
4251,3011-WQKSZ,No
4252,8443-WVPSS,No
4253,3006-XIMLN,Yes
4254,8218-FFJDS,Yes
4255,1986-PHGZF,Yes
4256,9965-YOKZB,Yes
4257,0504-HHAPI,Yes
4258,9360-OMDZZ,Yes
4259,6305-YLBMM,No
4260,0345-XMMUG,Yes
4261,8024-XNAFQ,Yes
4262,3647-GMGDH,No
4263,2988-GBIVW,Yes
4264,2832-SCUCO,No
4265,7036-ZZKBD,No
4266,3791-LGQCY,Yes
4267,0265-PSUAE,No
4268,0463-TXOAK,Yes
4269,0594-UFTUL,No
4270,9509-MPYOD,No
4271,9128-CPXKI,No
4272,0129-KPTWJ,No
4273,8166-ZZTFS,Yes
4274,5855-EIBDE,Yes
4275,5365-LLFYV,No
4276,5956-YHHRX,Yes
4277,2956-GGUCQ,Yes
4278,1928-BXYIV,Yes
4279,5760-FXFVO,No
4280,6595-COKXZ,No
4281,0961-ZWLVI,Yes
4282,5181-OABFK,No
4283,4007-NHVHI,Yes
4284,5871-DGTXZ,No
4285,7550-WIQVA,Yes
4286,7544-ZVIKX,Yes
4287,0016-QLJIS,Yes
4288,7508-DQAKK,Yes
4289,5176-OLSKT,Yes
4290,9356-AXGMP,Yes
4291,3556-BVQGL,No
4292,0362-ZBZWJ,Yes
4293,8979-CAMGB,Yes
4294,4211-MMAZN,No
4295,7581-EBBOU,No
4296,4274-OWWYO,No
4297,5073-RZGBK,Yes
4298,1541-ETJZO,Yes
4299,3154-HMWUU,No
4300,7813-ZGGAW,Yes
4301,8748-HFWBO,No
4302,1052-QJIBV,No
4303,1319-YLZJG,No
4304,4106-HADHQ,No
4305,0723-FDLAY,Yes
4306,3050-RLLXC,Yes
4307,9298-WGMRW,Yes
4308,2369-UAPKZ,Yes
4309,3088-LHEFH,Yes
4310,6583-KQJLK,No
4311,8544-JNBOX,No
4312,6681-ZSEXG,Yes
4313,6139-ZZRBQ,No
4314,6116-RFVHN,Yes
4315,0637-KVDLV,Yes
4316,8884-FEEWR,No
4317,3125-RAHBV,No
4318,6633-MPWBS,No
4319,8785-EPNCG,Yes
4320,1682-VCOIO,No
4321,5729-KLZAR,No
4322,2072-ZVJJX,Yes
4323,8849-AYPTR,No
4324,9518-IMLHK,No
4325,1582-RAFML,Yes
4326,3646-ITDGM,No
4327,8740-CRYFY,No
4328,3569-VLDHH,No
4329,8224-KDLKN,Yes
4330,7594-LZNWR,No
4331,4001-TSBTV,No
4332,2962-XPMCQ,No
4333,1043-UXOVO,Yes
4334,1064-FBXNK,No
4335,3996-ZNWYK,No
4336,2878-DHMIN,No
4337,7762-ONLJY,No
4338,1678-FYZOW,No
4339,5795-BKOYE,No
4340,7402-PWYJJ,Yes
4341,5480-TBGPH,No
4342,0018-NYROU,No
4343,7501-VTYLJ,No
4344,7608-RGIRO,Yes
4345,0480-BIXDE,No
4346,5895-QSXOD,No
4347,9814-AOUDH,No
4348,6175-IRFIT,No
4349,8760-ZRHKE,Yes
4350,1622-HSHSF,No
4351,8854-CCVSQ,Yes
4352,6749-UTDVX,Yes
4353,5542-DHSXL,No
4354,9102-OXKFY,Yes
4355,0511-JTEOY,No
4356,5216-WASFJ,Yes
4357,7808-DVWEP,No
4358,7067-KSAZT,Yes
4359,2284-VFLKH,No
4360,0366-NQSHS,No
4361,6532-YLWSI,No
4362,3807-BPOMJ,No
4363,3892-NXAZG,Yes
4364,4948-WBBKL,Yes
4365,4182-BGSIQ,No
4366,9300-AGZNL,Yes
4367,0988-AADSA,Yes
4368,9972-NKTFD,No
4369,3717-LNXKW,Yes
4370,5734-EJKXG,Yes
4371,2207-RYYRL,Yes
4372,6729-FZWSY,No
4373,9695-IDRZR,Yes
4374,8144-DGHXP,No
4375,7814-LEEVE,No
4376,1112-CUNAO,Yes
4377,5175-AOBHI,No
4378,5174-RNGBH,No
4379,8631-WUXGY,No
4380,7270-BDIOA,Yes
4381,9565-JSNFM,No
4382,5906-DVAPM,Yes
4383,6654-QGBZZ,No
4384,8348-JLBUG,No
4385,0607-DAAHE,No
4386,5641-DMBFJ,Yes
4387,2664-XJZNO,No
4388,9732-KPKBW,No
4389,3339-EAQNV,Yes
4390,0921-OHLVP,Yes
4391,3389-YGYAI,Yes
4392,9560-ARGQJ,No
4393,1600-DILPE,No
4394,0536-ESJEP,No
4395,6478-HRRCZ,No
4396,8510-BBWMU,No
4397,6857-TKDJV,Yes
4398,2360-RDGRO,Yes
4399,0584-BJQGZ,Yes
4400,5134-IKDAY,No
4401,1360-XFJMR,Yes
4402,3070-DVEYC,Yes
4403,9058-MJLZC,No
4404,5707-ORNDZ,Yes
4405,0902-XKXPN,No
4406,5177-RVZNU,No
4407,8993-IZEUX,No
4408,8696-JKZNU,Yes
4409,5380-AFSSK,Yes
4410,0931-MHTEM,No
4411,2055-PDADH,No
4412,7515-LODFU,No
4413,0440-UEDAI,No
4414,0868-VJRDR,No
4415,8714-EUHJO,Yes
4416,3950-VPYJB,No
4417,8041-TMEID,Yes
4418,6941-KXRRV,No
4419,3721-CNEYS,No
4420,8727-JQFHV,No
4421,9475-NNDGC,Yes
4422,1355-KUSBG,Yes
4423,3688-FTHLT,Yes
4424,0899-LIIBW,Yes
4425,2568-OIADY,Yes
4426,1384-RCUXW,Yes
4427,5825-XJOCM,Yes
4428,6848-YLDFR,No
4429,8125-QPFJD,Yes
4430,2320-YKQBO,No
4431,1193-RTSLK,No
4432,2302-ANTDP,Yes
4433,5923-GXUOC,No
4434,4973-RLZVI,No
4435,7869-ZYDST,Yes
4436,4501-UYKBC,Yes
4437,1215-EXRMO,No
4438,2305-MRGLV,No
4439,2359-KLTEK,No
4440,5304-EFJLP,Yes
4441,2673-ZALNP,No
4442,9184-GALIL,No
4443,4393-RYCRE,No
4444,9746-MDMBK,Yes
4445,3162-ZJZFU,No
4446,8404-GFGCZ,Yes
4447,8875-AKBYH,Yes
4448,4432-ADRLB,No
4449,0533-UCAAU,Yes
4450,1394-SUIUH,No
4451,3521-MNKLV,No
4452,1565-RHDJD,Yes
4453,7137-RYLPP,Yes
4454,3765-JXVKY,No
4455,5092-STPKP,No
4456,7330-WZLNC,Yes
4457,0114-PEGZZ,Yes
4458,3359-DSRKA,No
4459,8639-NHQEI,Yes
4460,7161-DFHUF,Yes
4461,3957-LXOLK,Yes
4462,3720-DBRWL,No
4463,6635-MYYYZ,No
4464,8565-WUXZU,No
4465,5281-BUZGT,Yes
4466,4994-OBRSZ,No
4467,0562-FGDCR,Yes
4468,3420-YJLQT,Yes
4469,6040-CGACY,No
4470,6582-PLFUU,No
4471,0264-CNITK,No
4472,0089-IIQKO,Yes
4473,7839-NUIAA,Yes
4474,6075-QMNRR,No
4475,5966-EMAZU,Yes
4476,0440-EKDCF,No
4477,4774-HHGGS,No
4478,2718-GAXQD,No
4479,2055-BFOCC,No
4480,8180-AKMJV,No
4481,4298-OYIFC,Yes
4482,5566-SOEZD,No
4483,2272-WUSPA,Yes
4484,4584-LBNMK,Yes
4485,3898-GUYTS,Yes
4486,0930-EHUZA,No
4487,6413-XKKPU,No
4488,9975-SKRNR,No
4489,3703-KBKZP,Yes
4490,1449-XQEMT,No
4491,2626-URJFX,Yes
4492,4973-MGTON,No
4493,3682-YEUWS,Yes
4494,1223-UNPKS,No
4495,2612-RRIDN,No
4496,4735-ASGMA,Yes
4497,3446-QDSZF,No
4498,6892-EZDTG,Yes
4499,5117-IFGPS,Yes
4500,7379-FNIUJ,No
4501,1627-AFWVJ,No
4502,9725-SCPZG,No
4503,5884-GCYMI,No
4504,3217-FZDMN,No
4505,4486-EFAEB,No
4506,0060-FUALY,Yes
4507,7853-GVUDZ,No
4508,7480-QNVZJ,Yes
4509,6954-OOYZZ,No
4510,7088-FBAWU,No
4511,8313-AFGBW,No
4512,3943-KDREE,Yes
4513,3097-IDVPU,Yes
4514,4398-HSCJH,Yes
4515,2303-PJYHN,No
4516,1237-WIYYZ,No
4517,1987-AUELQ,Yes
4518,7852-LECYP,Yes
4519,4822-LPTYJ,Yes
4520,6527-PZFPV,No
4521,4855-SNKMY,No
4522,9593-CVZKR,Yes
4523,8595-SIZNC,Yes
4524,7124-UGSUR,Yes
4525,5236-XMZJY,No
4526,4827-DPADN,Yes
4527,2694-CIUMO,Yes
4528,5846-ABOBJ,Yes
4529,1439-LCGVL,No
4530,4647-XXZAM,No
4531,1502-XFCVR,No
4532,9692-TUSXH,No
4533,7912-SYRQT,Yes
4534,3557-HTYWR,Yes
4535,4816-JBHOV,No
4536,8920-NAVAY,Yes
4537,1699-TLDLZ,No
4538,5600-PDUJF,No
4539,8292-TYSPY,No
4540,1867-BDVFH,Yes
4541,2067-QYTCF,Yes
4542,2359-QWQUL,No
4543,9103-TCIHJ,Yes
4544,7407-SUJIZ,No
4545,9150-KPBJQ,No
4546,0052-DCKON,Yes
4547,3654-ARMGP,Yes
4548,9699-UBQFS,Yes
4549,9367-TCUYN,No
4550,0708-SJDIS,Yes
4551,4140-WJAWW,No
4552,6928-ONTRW,No
4553,3320-VEOYC,Yes
4554,5231-FIQPA,No
4555,6617-WLBQC,Yes
4556,2599-CIPQE,No
4557,6653-CBBOM,No
4558,8774-GSBUN,Yes
4559,7326-RIGQZ,No
4560,1401-FTHFQ,No
4561,3247-ZVOUO,Yes
4562,0254-FNMCI,No
4563,1848-LBZHY,No
4564,6101-IMRMM,No
4565,8118-TJAFG,No
4566,5429-LWCMV,Yes
4567,7298-IZWLY,No
4568,3955-JBZZM,No
4569,1268-ASBGA,Yes
4570,8943-URTMR,No
4571,4815-TUMEQ,No
4572,4713-LZDRV,No
4573,9909-IDLEK,Yes
4574,4092-OFQZS,No
4575,1561-BWHIN,No
4576,4325-NFSKC,Yes
4577,9927-DSWDF,No
4578,9500-LTVBP,Yes
4579,7252-NTGSS,No
4580,8149-AIQCG,Yes
4581,1360-JYXKQ,No
4582,2955-PSXOE,No
4583,7762-URZQH,Yes
4584,0899-WZRSD,Yes
4585,3255-GRXMG,No
4586,4828-FAZPK,Yes
4587,6094-ZIVKX,No
4588,6925-BAYGL,Yes
4589,3262-EIDHV,Yes
4590,7354-OIJLX,Yes
4591,1376-HHBDV,No
4592,6907-NZZIJ,Yes
4593,4135-FRWKJ,Yes
4594,3744-ZRRDZ,Yes
4595,6551-ZCOTS,Yes
4596,5018-LXQQG,No
4597,6892-BOGQE,No
4598,1602-IJQQE,Yes
4599,4628-WQCQQ,No
4600,1746-TGTWV,No
4601,5995-SNNEW,Yes
4602,2821-WARNZ,No
4603,4879-GZLFH,No
4604,1644-IRKSF,No
4605,8314-HTWVE,No
4606,9402-ROUMJ,Yes
4607,2507-QZPQS,Yes
4608,7159-NOKYQ,Yes
4609,5707-ZMDJP,No
4610,8779-YIQQA,No
4611,7136-IHZJA,No
4612,8966-OIQHG,No
4613,3705-PSNGL,No
4614,8739-QOTTN,No
4615,1399-OUPJN,No
4616,0277-BKSQP,No
4617,6502-HCJTI,Yes
4618,5774-XZTQC,No
4619,2676-SSLTO,Yes
4620,6266-QHOJZ,Yes
4621,7269-JISCY,No
4622,0363-SVHYR,Yes
4623,8547-NSBBO,Yes
4624,8258-GSTJK,Yes
4625,6861-OKBCE,No
4626,9940-RHLFB,No
4627,6591-QGOYB,Yes
4628,9070-BCKQP,Yes
4629,6421-SZVEM,No
4630,1328-EUZHC,No
4631,2995-UPRYS,No
4632,8878-RYUKI,No
4633,9633-DENPU,No
4634,7811-JIVPF,No
4635,7113-HIPFI,No
4636,8541-QVFKM,Yes
4637,6686-YPGHK,No
4638,1383-EZRWL,No
4639,9258-CNWAC,Yes
4640,5371-VYLSX,Yes
4641,6374-AFWOX,No
4642,4759-TRPLW,No
4643,7621-VPNET,Yes
4644,6034-YMTOB,No
4645,8563-IIOXK,No
4646,4903-CNOZC,Yes
4647,4353-HYOJD,No
4648,8020-BWHYL,No
4649,7267-FRMJW,No
4650,2982-VPSGI,Yes
4651,4188-FRABG,Yes
4652,8199-ZLLSA,Yes
4653,4128-ETESU,Yes
4654,0620-DLSLK,No
4655,5980-NOPLP,Yes
4656,3850-OKINF,Yes
4657,6892-XPFPU,Yes
4658,8010-EZLOU,Yes
4659,1156-ZFYDO,No
4660,3295-YVUSR,Yes
4661,8016-NCFVO,Yes
4662,4119-ZYPZY,Yes
4663,5549-ZGHFB,Yes
4664,7577-SWIFR,No
4665,0303-WMMRN,No
4666,6408-OTUBZ,Yes
4667,5204-HMGYF,No
4668,3727-OVPRY,Yes
4669,3797-FKOGQ,Yes
4670,6196-HBOBZ,Yes
4671,3970-XGJDU,No
4672,7017-VFULY,No
4673,5562-YJQGT,No
4674,8807-OPMBM,Yes
4675,5439-WIKXB,No
4676,9874-QLCLH,Yes
4677,8294-UIMBA,No
4678,8109-YUOHE,No
4679,5840-NVDCG,No
4680,8092-NLTGF,Yes
4681,5928-QLDHB,Yes
4682,9840-EFJQB,No
4683,0696-UKTOX,No
4684,4801-KFYKL,No
4685,6135-OZQVA,Yes
4686,8062-YBDOE,No
4687,2252-JHJGE,Yes
4688,4188-PCPIG,No
4689,6000-APYLU,No
4690,7105-BENQF,No
4691,7721-DVEKZ,No
4692,3566-VVORZ,No
4693,9507-HSMMZ,No
4694,2480-SQIOB,No
4695,0947-IDHRQ,No
4696,7813-TKCVO,No
4697,3672-YITQD,Yes
4698,4350-ZTLPI,Yes
4699,9048-JVYVF,No
4700,5727-MYATE,Yes
4701,3823-KYNQY,Yes
4702,8988-ECPJR,Yes
4703,7570-WELNY,Yes
4704,3021-VLNRJ,No
4705,2080-CAZNM,Yes
4706,1028-FFNJK,Yes
4707,6907-FLBER,Yes
4708,3001-UNBTL,Yes
4709,5982-PSMKW,Yes
4710,3507-GASNP,No
4711,7096-ZNBZI,Yes
4712,1902-XBTFB,No
4713,1676-MQAOA,No
4714,0786-IVLAW,Yes
4715,7566-DSRLQ,Yes
4716,0643-OKLRP,Yes
4717,7245-JMTTQ,Yes
4718,6050-IJRHS,Yes
4719,6202-JVYEU,No
4720,8591-TKMZH,Yes
4721,0734-OXWBT,No
4722,0365-TRTPY,Yes
4723,7349-ALMUX,No
4724,6502-KUGLL,No
